"","Date","NDMI"
"385","24-Aug-04",-0.0643275092565725
"386","24-Aug-07",-0.0863182195554446
"387","24-Aug-09",-0.08243410076899
"388","24-Aug-94",-0.0502878580626414
"389","24-Jul-06",-0.096168540231452
"390","24-Jul-97",-0.0606380056404706
"391","24-Jul-99",0.0176747910350041
"392","24-Jun-00",-0.0777810786175209
"393","24-Jun-01",-0.00301166102004823
"394","24-Jun-05",0.0118118138209261
"395","24-Jun-95",-0.00365072244308817
"396","24-Jun-96",0.00700885582926302
"397","24-Jun-99",-0.102339587608474
"398","24-May-02",-0.167926018010933
"399","24-May-04",-0.111191881656275
"400","24-May-08",-0.406202399276317
"401","24-May-93",-0.11937591069018
"402","24-May-97",0.0303078304236908
"403","25-Aug-01",-0.144071010685584
"404","25-Aug-05",-0.0805642611355215
"405","25-Aug-06",0.0212817443395195
"406","25-Aug-10",-0.18340743449371
"407","25-Aug-97",-0.0621680335027062
"408","25-Aug-99",0.00973525564707687
"409","25-Jul-02",-0.0961691843055795
"410","25-Jul-04",-0.119790921822828
"411","25-Jul-07",-0.110492863406032
"412","25-Jul-09",-0.226856994492957
"413","25-Jun-02",-0.0632469837736379
"414","25-Jun-04",-0.305562823527416
"415","25-Jun-06",-0.24598741461118
"416","25-Jun-07",-0.131663207763211
"417","25-Jun-93",-0.00080400623662314
"418","25-May-05",-0.35426590619766
"419","25-May-09",-0.00593963074099131
"420","25-May-94",0.0835299574268952
"421","25-May-96",-0.141331916147226
"422","25-May-99",-0.126782428073024
"423","26-Aug-02",-0.0408293985904954
"424","26-Aug-04",0.166753195249558
"425","26-Aug-07",-0.219093470877446
"426","26-Aug-08",-0.0067751507178513
"427","26-Aug-93",0.0510759418989738
"428","26-Aug-98",-0.000654429357120797
"429","26-Jul-00",-0.0770575897286863
"430","26-Jul-01",-0.0610973321631993
"431","26-Jul-05",-0.107274439259244
"432","26-Jul-10",-0.125857058747417
"433","26-Jul-95",0.0125393575010577
"434","26-Jun-00",0.00981226654577112
"435","26-Jun-03",-0.156303735797755
"436","26-Jun-05",-0.167213518893796
"437","26-Jun-09",-0.181788298721039
"438","26-Jun-10",0.0599483127011723
"439","26-Jun-94",-0.017230182437586
"440","26-Jun-99",-0.0264786159195686
"441","26-May-01",-0.09856269759864
"442","26-May-02",-0.125470709441264
"443","26-May-06",-0.313470619915201
"444","26-May-08",0.0901362809088189
"445","26-May-93",-0.189639676293078
"446","26-May-95",0.00224440921396171
"447","27-Aug-00",-0.0527857496149821
"448","27-Aug-01",-0.0947933756099857
"449","27-Aug-05",-0.144433098850265
"450","27-Aug-10",-0.175835970112198
"451","27-Aug-94",-0.0572167453652488
"452","27-Aug-96",-0.0214215944185477
"453","27-Jul-02",-0.0666085008412897
"454","27-Jul-06",-0.135398518623701
"455","27-Jul-07",0.0174948169168362
"456","27-Jul-97",-0.0179977984594617
"457","27-Jul-98",-0.0224320701000307
"458","27-Jun-01",-0.0793225221011122
"459","27-Jun-02",-0.0285976544446397
"460","27-Jun-06",-0.225686706238997
"461","27-Jun-08",-0.157044641786991
"462","27-Jun-93",-0.138289446316164
"463","27-Jun-97",0.0772905834971757
"464","27-May-00",-0.223576432867252
"465","27-May-03",-0.0975689794706385
"466","27-May-04",-0.0750787531116228
"467","27-May-05",0.174996133748824
"468","27-May-07",-0.263259135949808
"469","27-May-09",0.326016579553278
"470","27-May-94",-0.000827032972942322
"471","27-May-99",-0.196469570056759
"472","28-Aug-04",-0.286473795419294
"473","28-Aug-06",-0.203287277377536
"474","28-Aug-07",-0.207902970276054
"475","28-Aug-08",0.0791518183548209
"476","28-Aug-97",-0.0132055602847007
"477","28-Aug-98",-0.143213055044791
"478","28-Jul-05",-0.104527065749563
"479","28-Jul-09",0.0357183631984652
"480","28-Jul-10",-0.223892386701246
"481","28-Jul-94",0.0279579908814881
"482","28-Jun-03",-0.158373860268061
"483","28-Jun-04",-0.206856840292887
"484","28-Jun-05",-0.0231997439385049
"485","28-Jun-94",0.00691398758915578
"486","28-Jun-98",-0.0670896338198384
"487","28-Jun-99",-0.115391208000727
"488","28-May-01",0.0272790148227472
"489","28-May-06",0.0759783311875785
"490","28-May-10",-0.179617285183141
"491","28-May-95",-0.0775151982148864
"492","28-May-96",-0.0361822381659636
"493","28-May-97",-0.0347840721777796
"494","29-Aug-03",-0.273101617224038
"495","29-Aug-05",-0.167236584143187
"496","29-Aug-09",-0.25388004651097
"497","29-Aug-10",-0.163457766748744
"498","29-Aug-94",0.0188573464553768
"499","29-Aug-96",0.0130414563123163
"500","29-Jul-01",-0.0434495326708511
"501","29-Jul-02",-0.00887421804000854
"502","29-Jul-06",-0.147393320026299
"503","29-Jul-08",-0.0918725303015428
"504","29-Jul-95",0.0156103547397378
"505","29-Jul-97",0.244404861895607
"506","29-Jun-01",-0.0861492502616387
"507","29-Jun-06",-0.169458758683565
"508","29-Jun-95",0.03221819287003
"509","29-Jun-96",0.0128565272147902
"510","29-May-00",-0.172194998096075
"511","29-May-03",-0.223620500993787
"512","29-May-04",-0.0645820731173928
"513","29-May-07",-0.237848807459694
"514","29-May-08",-0.173037333037645
"515","29-May-93",-0.0822748377498587
"516","29-May-98",-0.110585565015561
"517","3-Aug-02",-0.129627946306348
"518","3-Aug-04",-0.111468821115113
"519","3-Aug-07",-0.128183225184356
"520","3-Aug-08",0.124911748791136
"521","3-Aug-93",0.111598360140425
"522","3-Aug-97",0.00446938259396357
"523","3-Jul-00",0.0368508512486152
"524","3-Jul-01",-0.320441933282079
"525","3-Jul-03",-0.142117317861817
"526","3-Jul-05",-0.154398981954207
"527","3-Jul-10",-0.0900280123628844
"528","3-Jul-94",0.363553272980501
"529","3-Jul-99",-0.0749083464164435
"530","3-Jun-00",-0.129504843971154
"531","3-Jun-04",-0.195145571679278
"532","3-Jun-05",-0.0142133343083829
"533","3-Jun-09",-0.329415047789033
"534","3-Jun-96",-0.092535650805069
"535","3-Jun-98",-0.0620516140484323
"536","3-Jun-99",-0.0353031779630117
"537","3-May-06",-0.17395828333896
"538","3-May-08",-0.356631225955695
"539","3-May-10",-0.274494613262221
"540","3-May-95",-0.0849668115682819
"541","3-May-97",-0.0492692706486617
"542","3-Sep-01",-0.137647191819116
"543","3-Sep-05",-0.250861103323649
"544","3-Sep-10",-0.240977997643429
"545","3-Sep-95",0.0545296777859041
"546","3-Sep-96",0.020785255587268
"547","3-Sep-99",-0.0462707214240018
"548","30-Aug-01",-0.0511825238704604
"549","30-Aug-02",-0.061784707986038
"550","30-Aug-93",-0.0453627201785476
"551","30-Aug-95",0.0549928185438327
"552","30-Jul-00",0.0149555504010975
"553","30-Jul-03",-0.218057444642318
"554","30-Jul-04",-0.132933838002295
"555","30-Jul-05",-0.195673135839763
"556","30-Jul-07",-0.052585732091891
"557","30-Jul-09",-0.0913349016162544
"558","30-Jul-99",-0.139129795736312
"559","30-Jun-00",-0.351250920390735
"560","30-Jun-02",0.190644721705825
"561","30-Jun-07",-0.203303542147388
"562","30-Jun-09",-0.13281228351863
"563","30-Jun-93",0.0833656887009991
"564","30-Jun-98",-0.0373595506026683
"565","30-May-01",-0.214097201135459
"566","30-May-05",-0.0726983911476864
"567","30-May-10",-0.276246353989315
"568","30-May-96",0.00430745014155853
"569","30-May-99",0.00906020566597696
"570","31-Aug-00",-0.0463394913796994
"571","31-Aug-03",-0.127495492421623
"572","31-Aug-04",-0.248680480253873
"573","31-Aug-05",-0.261366672228009
"574","31-Aug-07",-0.209798031723609
